"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"B.O.S LAUNDRY",*,"Jl. Serdang Baru raya No.43C, Serdang, Kec. Kemayoran, Kota Jakarta Pusat, Daera","Jl. Serdang Baru raya No.43C","Serdang","Binatu, Binatu Cucian Kering, Reparasi Koper, Toko Reparasi Sepatu, Reparasi Mes","Asia/Jakarta",*,"0812-1896-9929","0812-1896-9929, +62 812-1896-9929","YES",157,4.9,"https://search.google.com/local/reviews?placeid=ChIJ03NFbnr1aS4Rs_9idevNNKA&q=la","https://www.google.com/maps?cid=11544078156027854771",-6.159843599999999,106.8616199,"http://www.boslaundry.net/","boslaundry.net","Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipNjZtNEMo2Yc4_COQcer486azAY_tOB-wPZ4827",*,"0x2e69f57a6e4573d3:0xa034cdeb7562ffb3","ChIJ03NFbnr1aS4Rs_9idevNNKA"
"Dokter Clean - Laundry & Dry Cleaning | Laundry Express | Laundry Antar Jemput",*,"Jl. Sumur Batu Raya No.24 9, RT.18/RW.7, Cempaka Baru, Kemayoran, Central Jakart","Jl. Sumur Batu Raya No.24 9","RT.18/RW.7, Cempaka Baru","Binatu","Asia/Jakarta",*,"0813-6110-6020","0813-6110-6020, +62 813-6110-6020","YES",194,4.7,"https://search.google.com/local/reviews?placeid=ChIJN0kOVS31aS4RzQaDa5MUplA&q=la","https://www.google.com/maps?cid=5811354992564700877",-6.1674055999999995,106.869885,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNjZ3NgcKDJE7_JJU6NWsRBZGc4IU_cwZUhRrgN",*,"0x2e69f52d550e4937:0x50a614936b8306cd","ChIJN0kOVS31aS4RzQaDa5MUplA"
"Zap Laundry Mansion Kemayoran Jasmine",*,"The Mansion Kemayoran, Tower Jasmine, Lobby Level, Antara Lobby Aurora dan Bella","The Mansion Kemayoran, Tower Jasmine, Lobby Level, Antara Lobby Aurora dan Bella","East Pademangan","Layanan Binatu","Asia/Jakarta",*,"0819-0755-7350","0819-0755-7350, +62 819-0755-7350","YES",51,4.1,"https://search.google.com/local/reviews?placeid=ChIJHenEdZD1aS4RlqwHO0EavDg&q=la","https://www.google.com/maps?cid=4088171429211122838",-6.1465061,106.8531101,,,"Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOmrpCMYj_RcBWxFDyrFe19muIcRVO-d5HILfYy",*,"0x2e69f59075c4e91d:0x38bc1a413b07ac96","ChIJHenEdZD1aS4RlqwHO0EavDg"
"Banana Laundry",*,"Jl. Harapan Mulia 8 No.2C. Kel. Harapan Mulia, Kec. Kemayoran, Jakarta Pusat, Da","Jl. Harapan Mulia 8 No.2C. Kel. Harapan Mulia, Kec. Kemayoran, Jakarta Pusat","Daerah Khusus Ibukota Jakarta 10640","Binatu","Asia/Jakarta",*,"0821-2529-4016","0821-2529-4016, +62 821-2529-4016","YES",94,5,"https://search.google.com/local/reviews?placeid=ChIJ6X7DF5n1aS4RoW8rEUULY2M&q=la","https://www.google.com/maps?cid=7161580223717928865",-6.1699855,106.8563667,,,"Minggu: [07.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipORv3QW5gcotaWZWXZ4Wr2C6VBbIBEG3lIFFx8T",*,"0x2e69f59917c37ee9:0x63630b45112b6fa1","ChIJ6X7DF5n1aS4RoW8rEUULY2M"
"Kireiwash • Kirei Wash & Beyond - Kemayoran",*,"Jl. Danau Sunter Utara Blok B1A No. 12A, RT.1/RW.10, Sunter Agung, Jakarta, Jkt ","Jl. Danau Sunter Utara Blok B1A No. 12A","RT.1/RW.10, Sunter Agung","Binatu","Asia/Jakarta",*,"0811-9677-704","0811-9677-704, +62 811-9677-704","YES",53,4.7,"https://search.google.com/local/reviews?placeid=ChIJnc3dFXX1aS4R-RYANulItrc&q=la","https://www.google.com/maps?cid=13237848321172707065",-6.1399621,106.8596333,"http://www.kireiwash.com/","kireiwash.com","Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMXr3PzhZPDjysiEOCdjQ7yovs___v0Pw7PQmEB",*,"0x2e69f57515ddcd9d:0xb7b648e9360016f9","ChIJnc3dFXX1aS4R-RYANulItrc"
"Unedos laundry",*,"Jl. Sumur Batu Raya No.2, RT.3/RW.5, Cemp. Baru, Kec. Kemayoran, Kota Jakarta Pu","Jl. Sumur Batu Raya No.2","RT.3/RW.5, Cemp. Baru","Binatu","Asia/Jakarta",*,"0812-8261-8800","0812-8261-8800, +62 812-8261-8800","YES",37,4.7,"https://search.google.com/local/reviews?placeid=ChIJ9byi4fP1aS4RHsQHLLouzI8&q=la","https://www.google.com/maps?cid=10361708219810169886",-6.1666441999999995,106.8676761,,,"Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMUPwC0xReyc6Q_5irhsJqUKXkgn4_6VSDqGDEx",*,"0x2e69f5f3e1a2bcf5:0x8fcc2eba2c07c41e","ChIJ9byi4fP1aS4RHsQHLLouzI8"
"KlinBar Kilo Laundry",*,"RT.13/RW.6, Kb. Kosong, Kec. Kemayoran, Kota Jakarta Pusat, Daerah Khusus Ibukot","RT.13/RW.6, Kb. Kosong","Kec. Kemayoran","Layanan Binatu","Asia/Jakarta",*,"0812-1122-1303","0812-1122-1303, +62 812-1122-1303","YES",43,4.6,"https://search.google.com/local/reviews?placeid=ChIJdbVXsd31aS4RcBmBW8YInDQ&q=la","https://www.google.com/maps?cid=3790914634370849136",-6.1552453,106.8525439,"http://www.klinbar.id/","klinbar.id","Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipP0dtuCCeewTCWFj6WaInU6R6sijbsiOPw6xm9l",*,"0x2e69f5ddb157b575:0x349c08c65b811970","ChIJdbVXsd31aS4RcBmBW8YInDQ"
"ALFA LAUNDRY COIN EXPRESS 3 JAM SELESAI",*,"Jl. Serdang Raya No.32 1, RT.1/RW.10, Cemp. Baru, Kec. Kemayoran, Kota Jakarta P","Jl. Serdang Raya No.32 1","RT.1/RW.10, Cemp. Baru","Binatu Cucian Kering, Reparasi Mesin Cuci & Pengering","Asia/Jakarta",*,"0812-1306-4735","0812-1306-4735, +62 812-1306-4735","YES",44,4.5,"https://search.google.com/local/reviews?placeid=ChIJC7s8l_z1aS4RDOxd9L3ERUE&q=la","https://www.google.com/maps?cid=4703381705986010124",-6.1623867,106.8598311,"https://g.co/kgs/YBGx67","g.co","Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipOsMTO7SmcSHoCU7TSx21AjFY5wvzDEsQR3p3Vz",*,"0x2e69f5fc973cbb0b:0x4145c4bdf45dec0c","ChIJC7s8l_z1aS4RDOxd9L3ERUE"
"Alifah Laundry",*,"No.:18, Jl. Kran Raya No.18, RT.9/RW.5, Gn. Sahari Sel., Kec. Kemayoran, Kota Ja","No.:18","Jl. Kran Raya No.18","Layanan Binatu","Asia/Jakarta",*,"0896-2288-0882","0896-2288-0882, +62 896-2288-0882","YES",45,4.3,"https://search.google.com/local/reviews?placeid=ChIJnYxtwL71aS4REL6nNdlmyrk&q=la","https://www.google.com/maps?cid=13387625925406342672",-6.1586891999999995,106.8458969,,,"Minggu: [08.00-00.00], Senin: [08.00-00.00], Selasa: [08.00-00.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMJp1dUrWHmyhVGVOsWn592uNf-AOv1TXBT8iD-",*,"0x2e69f5bec06d8c9d:0xb9ca66d935a7be10","ChIJnYxtwL71aS4REL6nNdlmyrk"
"Laundry Hokos Menteng",*,"Jl. Kramat IV No.46 13, RT.9/RW.6, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daer","Jl. Kramat IV No.46 13","RT.9/RW.6, Kwitang","Binatu Cucian Kering","Asia/Jakarta",*,"0813-1717-6173","0813-1717-6173, +62 813-1717-6173","YES",60,4.3,"https://search.google.com/local/reviews?placeid=ChIJfbDEJ5L3aS4RQPQ823xSvU4&q=la","https://www.google.com/maps?cid=5673781801764320320",-6.1867214,106.8412524,"http://www.laundryexpresshokos.id/","laundryexpresshokos.id","Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipOOych0q5iRmZKOrIfx_Y6gkZAoaYIttpk6st2Y",*,"0x2e69f79227c4b07d:0x4ebd527cdb3cf440","ChIJfbDEJ5L3aS4RQPQ823xSvU4"
"Four Laundry",*,"Jl. K.H. Ramli Utara No.4 7, RT.7/RW.3, Menteng Dalam, Kec. Tebet, Kota Jakarta ","Jl. K.H. Ramli Utara No.4 7","RT.7/RW.3, Menteng Dalam","Binatu","Asia/Jakarta",*,,,"NO",90,4.7,"https://search.google.com/local/reviews?placeid=ChIJRe92pyvzaS4RQyhYZeGASQc&q=la","https://www.google.com/maps?cid=525092537121646659",-6.229807399999999,106.8426016,"https://instagram.com/four_laundry?igshid=s26qdtanfkd7","instagram.com","Minggu: [08.00-21.00], Senin: [Tutup], Selasa: [08.00-21.00], Rabu: [08.00-21.00","https://lh5.googleusercontent.com/p/AF1QipPhdyfawMk-ROlMlTR1pol5SFOILrUKKt5g7ZgN",5.2509253712164666E+17,"0x2e69f32ba776ef45:0x74980e165582843","ChIJRe92pyvzaS4RQyhYZeGASQc"
"Refa Laundry",*,"Jl. Kebon Sirih Barat I No.35, RT.13/RW.4, Kb. Sirih, Kec. Menteng, Kota Jakarta","Jl. Kebon Sirih Barat I No.35","RT.13/RW.4, Kebon Sirih","Binatu","Asia/Jakarta",*,"0859-2185-5544","0859-2185-5544, +62 859-2185-5544","NO",42,4.5,"https://search.google.com/local/reviews?placeid=ChIJjdlKPTD0aS4Rr9hM5FFO3u0&q=la","https://www.google.com/maps?cid=17140223345448245423",-6.1850023,106.8284066,,,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMiddV7N4Bs0rHvKt4GGugMivXeK4b5K8pifiMc",*,"0x2e69f4303d4ad98d:0xedde4e51e44cd8af","ChIJjdlKPTD0aS4Rr9hM5FFO3u0"
"JEEVES - Menteng",*,"Apartemen Eksekutif Menteng, Jl. Pegangsaan Barat No.Kav. 6-12, Menteng, Kec. Me","Apartemen Eksekutif Menteng","Jl. Pegangsaan Barat No.Kav. 6-12","Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"(021) 3919156","(021) 3919156, +62 21 3919156","YES",40,4,"https://search.google.com/local/reviews?placeid=ChIJ9XIHJhX0aS4Rwv3qBDQAcRs&q=la","https://www.google.com/maps?cid=1977361934813167042",-6.1984922,106.84061349999999,"https://www.jeeves-indonesia.com/","jeeves-indonesia.com","Minggu: [Tutup], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00-18.00","https://lh5.googleusercontent.com/p/AF1QipNh6DYvqT-xmtNNMPEkEyxL0ywkzyhso4rSLitb",*,"0x2e69f415260772f5:0x1b71003404eafdc2","ChIJ9XIHJhX0aS4Rwv3qBDQAcRs"
"L'Pourca Laundry",*,"Jl. K.H. Wahid Hasyim No.12A 2, RT.2/RW.7, Kb. Sirih, Kec. Menteng, Kota Jakarta","Jl. K.H. Wahid Hasyim No.12A 2","RT.2/RW.7, Kb. Sirih","Binatu","Asia/Jakarta",*,"(021) 31934350","(021) 31934350, +62 21 31934350","YES",31,4.6,"https://search.google.com/local/reviews?placeid=ChIJodhMPdv1aS4RzPAHFl1J_hg&q=la","https://www.google.com/maps?cid=1800957565145182412",-6.1843794999999995,106.8330974,"https://lpourca.id/","lpourca.id","Minggu: [Tutup], Senin: [07.00-19.00], Selasa: [07.00-19.00], Rabu: [07.00-19.00","https://lh5.googleusercontent.com/p/AF1QipNcDSh4uts82w5ZP3D1TNZuaDDaQ4TUOViz9Cur",*,"0x2e69f5db3d4cd8a1:0x18fe495d1607f0cc","ChIJodhMPdv1aS4RzPAHFl1J_hg"
"Jaksa Clean Coin Laundry",*,"Jl. Jaksa No.20 13, RT.13/RW.2, Kb. Sirih, Kec. Menteng, Kota Jakarta Pusat, Dae","Jl. Jaksa No.20 13","RT.13/RW.2, Kb. Sirih","Binatu","Asia/Jakarta",*,"0821-1676-8810","0821-1676-8810, +62 821-1676-8810","YES",99,3.9,"https://search.google.com/local/reviews?placeid=ChIJ-adB5y_0aS4RsZ8pJM44Cd8&q=la","https://www.google.com/maps?cid=16071439203269451697",-6.185236499999999,106.8291622,"http://coinlaundryjakarta.weebly.com/","coinlaundryjakarta.weebly.com","Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPan9johvbmTkzpf9CcL1MTqDqMyuslsvl-sY3N",*,"0x2e69f42fe741a7f9:0xdf0938ce24299fb1","ChIJ-adB5y_0aS4RsZ8pJM44Cd8"
"Zap Laundry Menteng Park",*,"Apartemen Menteng Park Tower Diamond, T 13 B, RT.2/RW.2, Cikini, Kec. Menteng, K","Apartemen Menteng Park Tower Diamond, T 13 B","RT.2/RW.2, Cikini","Layanan Binatu","Asia/Jakarta",*,"0819-0755-7354","0819-0755-7354, +62 819-0755-7354","YES",29,3.9,"https://search.google.com/local/reviews?placeid=ChIJ7fZ15on1aS4R_Fgbtw0Cmps&q=la","https://www.google.com/maps?cid=11212276480222124284",-6.1898981,106.840963,"http://www.zaplaundry.com/","zaplaundry.com","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOLPbHWWvP9bs6beJQZHMwW32qZAvyakTbQdn_4",*,"0x2e69f589e675f6ed:0x9b9a020db71b58fc","ChIJ7fZ15on1aS4R_Fgbtw0Cmps"
"5asec Cikini Raya",*,"Jl. Cikini 1 No.69B 16, RT.16/RW.1, Cikini, Kec. Menteng, Kota Jakarta Pusat, Da","Jl. Cikini 1 No.69B 16","RT.16/RW.1, Cikini","Binatu, Jasa Pembersih Karpet, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"(021) 3900928","(021) 3900928, +62 21 3900928","YES",313,4.3,"https://search.google.com/local/reviews?placeid=ChIJR5l9Gjn0aS4Rut8cVQbN-mw&q=la","https://www.google.com/maps?cid=7852814327355334586",-6.1895194,106.8379825,"http://www.5asecindonesia.com/","5asecindonesia.com","Minggu: [Tutup], Senin: [08.00-19.00], Selasa: [08.00-19.00], Rabu: [08.00-19.00","https://lh5.googleusercontent.com/p/AF1QipPemGmKt92IQKCvGk_J9OZRSkRbwwp8zMH-SWOG",*,"0x2e69f4391a7d9947:0x6cfacd06551cdfba","ChIJR5l9Gjn0aS4Rut8cVQbN-mw"
"Binatuku Premium Laundry Kasablanka",*,"Binatuku laundry, Jl. Menteng Pulo No.24, RT.4/RW.9, Menteng Atas, Setiabudi, So","Binatuku laundry","Jl. Menteng Pulo No.24","Layanan Binatu","Asia/Jakarta",*,,,"YES",57,4.4,"https://search.google.com/local/reviews?placeid=ChIJDSidZovzaS4RllOlykjq3B4&q=la","https://www.google.com/maps?cid=2223909914372559766",-6.2213707,106.8433807,"https://linktr.ee/binatuku","linktr.ee","Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNGoN3kQb3bN-RazHQyF2YLNu2OqnM-6ipWWZDt",*,"0x2e69f38b669d280d:0x1edcea48caa55396","ChIJDSidZovzaS4RllOlykjq3B4"
"Pressto Laundry Cikini",*,"Jl. Cikini Raya No.40, RT.12/RW.5, Cikini, Kec. Menteng, Kota Jakarta Pusat, Dae","Jl. Cikini Raya No.40","RT.12/RW.5, Cikini","Layanan Binatu","Asia/Jakarta",*,"(021) 3103137","(021) 3103137, +62 21 3103137","YES",102,3.9,"https://search.google.com/local/reviews?placeid=ChIJHfw81D70aS4RncRvNSSVwqo&q=la","https://www.google.com/maps?cid=12304561114677494941",-6.191518299999999,106.83832579999999,"http://www.pressto.co.id/","pressto.co.id","Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNHdhLP3KYDvDIAwkenwryngU_dKtL-7VXo--mD",*,"0x2e69f43ed43cfc1d:0xaac29524356fc49d","ChIJHfw81D70aS4RncRvNSSVwqo"
"Beehive Laundry Mangga Besar",*,"Jl. Mangga Besar XIII No.111c 14, RT.14/RW.2, Mangga Dua Sel., Kecamatan Sawah B","Jl. Mangga Besar XIII No.111c 14","RT.14/RW.2, Mangga Dua Sel.","Layanan Binatu","Asia/Jakarta",*,"0817-1773-7999","0817-1773-7999, +62 817-1773-7999","YES",56,4.7,"https://search.google.com/local/reviews?placeid=ChIJMTc8ULb1aS4RKfxb_IuimpM&q=la","https://www.google.com/maps?cid=10635992192106888233",-6.1417785,106.8267468,"http://www.beehivelaundry.com/","beehivelaundry.com","Minggu: [08.00-19.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipP8VAg69DQauodSPjqksGqvWGtRW3O1jsF-PbCs",*,"0x2e69f5b6503c3731:0x939aa28bfc5bfc29","ChIJMTc8ULb1aS4RKfxb_IuimpM"
"Quick Pro Laundry Mangga Besar",*,"Jl. Mangga Besar XIII No.1, Mangga Dua Sel., Kecamatan Sawah Besar, Jakarta, Ban","Jl. Mangga Besar XIII No.1","Mangga Dua Sel.","Layanan Binatu","Asia/Jakarta",*,"0812-1096-9612","0812-1096-9612, +62 812-1096-9612","YES",56,4.4,"https://search.google.com/local/reviews?placeid=ChIJZ3ndQhD1aS4RzNoRUwyr-3g&q=la","https://www.google.com/maps?cid=8717749573127363276",-6.145706199999999,106.8264346,"http://quickprolaundry.com/","quickprolaundry.com","Minggu: [07.00-23.00], Senin: [07.00-23.00], Selasa: [07.00-23.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipPDox8Sjoyv8lq0MJP1HSo3Xl7tS5sBzMb40ElU",*,"0x2e69f51042dd7967:0x78fbab0c5311dacc","ChIJZ3ndQhD1aS4RzNoRUwyr-3g"
"Harum Laundry Express",*,"04, Jl. Mangga Besar XIIIA No.49, RW.1, Mangga Dua Sel., Kecamatan Sawah Besar, ","04","Jl. Mangga Besar XIIIA No.49","Layanan Binatu","Asia/Jakarta",*,"0812-8231-7288","0812-8231-7288, +62 812-8231-7288","YES",22,5,"https://search.google.com/local/reviews?placeid=ChIJl9OvlR31aS4Rj3L0j9rzibE&q=la","https://www.google.com/maps?cid=12793024336566186639",-6.1465676,106.8275936,"http://wa.me/6281282317288","wa.me","Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.00-22.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipO-4HxZW6phU6hVVVpnqBmuQS2rLs20wf0mUZs=",*,"0x2e69f51d95afd397:0xb189f3da8ff4728f","ChIJl9OvlR31aS4Rj3L0j9rzibE"
"Maxi Coin Laundry",*,"Jl. Pintu Air V No.32 5, RT.7/RW.2, Ps. Baru, Kecamatan Sawah Besar, Kota Jakart","Jl. Pintu Air V No.32 5","RT.7/RW.2, Ps. Baru","Layanan Binatu, Toko","Asia/Jakarta",*,"0819-0801-2008","0819-0801-2008, +62 819-0801-2008","YES",21,4.2,"https://search.google.com/local/reviews?placeid=ChIJxaNh4cT1aS4Rif0bAC9VAPU&q=la","https://www.google.com/maps?cid=17654204199646002569",-6.1633276,106.8315289,,,"Minggu: [Tutup], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00-18.00","https://lh5.googleusercontent.com/p/AF1QipOb4pEiSgPFFKH_KAuf8913wOoQ6NWRYQK7mPAN",*,"0x2e69f5c4e161a3c5:0xf500552f001bfd89","ChIJxaNh4cT1aS4Rif0bAC9VAPU"
"O'Star Laundry",*,"Jl. Gunung Sahari Raya, Sebelah Jl. Gn. Sahari XI No.12, Gang Lilin, Daerah Khus","Jl. Gunung Sahari Raya","Sebelah Jl. Gn. Sahari XI No.12","Binatu","Asia/Jakarta",*,"0812-8746-8837","0812-8746-8837, +62 812-8746-8837","YES",25,4.8,"https://search.google.com/local/reviews?placeid=ChIJmQ6h0G31aS4RJnrBd-o-aac&q=la","https://www.google.com/maps?cid=12063242253641021990",-6.1512277,106.83557479999999,,,"Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.00-20.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOhHYiIAl0nxfo2VdVPh1fluRKUXxS87fXq_FWZ",*,"0x2e69f56dd0a10e99:0xa7693eea77c17a26","ChIJmQ6h0G31aS4RJnrBd-o-aac"
"Wash It Up - Laundry",*,"Jl. Krekot I No.3A/B, RT.1/RW.8, Ps. Baru, Kecamatan Sawah Besar, Kota Jakarta P","Jl. Krekot I No.3A/B","RT.1/RW.8, Ps. Baru","Layanan Binatu","Asia/Jakarta",*,,,"YES",22,4.1,"https://search.google.com/local/reviews?placeid=ChIJDSxwUc31aS4RVRMH5kEsmOg&q=la","https://www.google.com/maps?cid=16760194674803020629",-6.1621543999999995,106.83132789999999,,,"Minggu: [08.00-17.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipMup8wTZCdZBSMTAnSQkxTdkyEvdJuwFLyIt6Mu",*,"0x2e69f5cd51702c0d:0xe8982c41e6071355","ChIJDSxwUc31aS4RVRMH5kEsmOg"
"Boss Kiloan Laundry",*,"Jl. Rajawali Selatan 3 No.4 3, RT.9/RW.6, Gn. Sahari Utara, Kecamatan Sawah Besa","Jl. Rajawali Selatan 3 No.4 3","RT.9/RW.6, Gn. Sahari Utara","Binatu","Asia/Jakarta",*,"0822-4666-6265","0822-4666-6265, +62 822-4666-6265","YES",29,4.3,"https://search.google.com/local/reviews?placeid=ChIJrb40YR71aS4RRPC_lYBiXFM&q=la","https://www.google.com/maps?cid=6006784307413119044",-6.1458398999999995,106.84160729999999,,,"Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.00-21.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipMTxoiPD-lUiV4rO-XOOuQA3Ataspb0aYG-ezIJ",*,"0x2e69f51e6134bead:0x535c628095bff044","ChIJrb40YR71aS4RRPC_lYBiXFM"
"Laundry Qayla",*,"Jl. Mangga Besar XIII No.27, RT.9/RW.1, Mangga Dua Sel., Kecamatan Sawah Besar, ","Jl. Mangga Besar XIII No.27","RT.9/RW.1, Mangga Dua Sel.","Layanan Binatu","Asia/Jakarta",*,"0812-9025-6164","0812-9025-6164, +62 812-9025-6164","NO",22,5,"https://search.google.com/local/reviews?placeid=ChIJrQ4MrLT1aS4R5AkRhvvRfTI&q=la","https://www.google.com/maps?cid=3638294952201488868",-6.1456094,106.8282751,,,"Minggu: [07.00-21.00], Senin: [07.00-21.01], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipNyCXd4spWxsvKhlhsYoQA9je_kRFk7JBhlgrI=",*,"0x2e69f5b4ac0c0ead:0x327dd1fb861109e4","ChIJrQ4MrLT1aS4R5AkRhvvRfTI"
"SURYA ABADI LAUNDRY- Laundry Linen Hotel, B2b Laundry Hotel, Laundry Hotel terba",*,"Jl. Industri 3 No.32, RT.10/RW.1, Gn. Sahari Utara, Kecamatan Sawah Besar, Kota ","Jl. Industri 3 No.32","RT.10/RW.1, North Gunung Sahari","Layanan Binatu","Asia/Jakarta",*,"0817-9173-335","0817-9173-335, +62 817-9173-335","NO",33,5,"https://search.google.com/local/reviews?placeid=ChIJt_t4bFr1aS4RocxluXOo690&q=la","https://www.google.com/maps?cid=15991060116894239905",-6.1449297,106.83584409999999,"https://suryaabadiloundry.wixsite.com/website","suryaabadiloundry.wixsite.com","Minggu: [06.00-20.00], Senin: [06.00-20.00], Selasa: [06.00-20.00], Rabu: [06.00","https://lh5.googleusercontent.com/p/AF1QipPOssjgfl3d-5tQ2fxqqV0z_KMbvCmWuBcZpqmB",*,"0x2e69f55a6c78fbb7:0xddeba873b965cca1","ChIJt_t4bFr1aS4RocxluXOo690"
"Master Clean Laundry",*,"Jl. Mangga Besar XIII Jl. Raya Mangga Besar No.Selatan, RT.001/RW.3, Mangga Dua ","Jl. Mangga Besar XIII Jl. Raya Mangga Besar No.Selatan","RT.001/RW.3, Mangga Dua Sel.","Layanan Binatu","Asia/Jakarta",*,"0817-6687-639","0817-6687-639, +62 817-6687-639","YES",53,4.4,"https://search.google.com/local/reviews?placeid=ChIJfUgP6B31aS4RKbQQccscNXM&q=la","https://www.google.com/maps?cid=8301573148228236329",-6.146165,106.826555,,,"Minggu: [07.00-23.00], Senin: [07.00-23.00], Selasa: [07.00-23.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipMkfriy1AX2RGphine04JlSNoqEul1XXuFrSQdp",*,"0x2e69f51de80f487d:0x73351ccb7110b429","ChIJfUgP6B31aS4RKbQQccscNXM"
"LAUNDRY JAKARTA PUSAT SENEN - SEJUTA MIMPI Londri",*,"Jl. Kembang Sepatu No.29, Kramat, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus ","Jl. Kembang Sepatu No.29","Kramat","Layanan Binatu","Asia/Jakarta",*,"0815-7221-4353","0815-7221-4353, +62 815-7221-4353","YES",3,4,"https://search.google.com/local/reviews?placeid=ChIJ8c1zR4X1aS4RPD2VepfSDqY&q=la","https://www.google.com/maps?cid=11965732808008482108",-6.1783497999999994,106.8450026,"https://wa.wizard.id/40b65b","wa.wizard.id","Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipPPEz_d-njsihZktYdhC0cdBEzaHEsxgaT3J07Y",*,"0x2e69f5854773cdf1:0xa60ed2977a953d3c","ChIJ8c1zR4X1aS4RPD2VepfSDqY"
"LaundryinAja Express (Cabang Senen)",*,"Jl. Senen Raya No.135, Senen, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibuk","Jl. Senen Raya No.135","Senen","Layanan Binatu","Asia/Jakarta",*,,,"YES",19,5,"https://search.google.com/local/reviews?placeid=ChIJy5s6v8L1aS4RMlpo5-XKX8M&q=la","https://www.google.com/maps?cid=14078194048962157106",-6.1735340999999995,106.8396988,,,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipN_c22DYAQ1zHHHzLDXUV1pFHfbZuPibvt9YXNz",*,"0x2e69f5c2bf3a9bcb:0xc35fcae5e7685a32","ChIJy5s6v8L1aS4RMlpo5-XKX8M"
