"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Sasa Laundry Arcamanik",*,"Jl. Golf Barat Raya No.20, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat ","Jl. Golf Barat Raya No.20","Sukamiskin","Binatu","Asia/Jakarta",*,"0822-1763-3668","0822-1763-3668, +62 822-1763-3668","YES",50,4.2,"https://search.google.com/local/reviews?placeid=ChIJIU0kZOrdaC4RBt3z7mfX4PA&q=la","https://www.google.com/maps?cid=17357109805276454150",-6.917999999999999,107.6729019,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNHkVOfmMkBAhBPHxDAvBYvEvN-bXdMVK1i4okf",*,"0x2e68ddea64244d21:0xf0e0d767eef3dd06","ChIJIU0kZOrdaC4RBt3z7mfX4PA"
"Moza Laundry & Vacuum Bandung",*,"Jl. Purbasari Raya No.3, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa Ba","Jl. Purbasari Raya No.3","Cisaranten Kulon","Binatu","Asia/Jakarta",*,"0812-2411-1202","0812-2411-1202, +62 812-2411-1202","YES",881,4.1,"https://search.google.com/local/reviews?placeid=ChIJxXF0yU_daC4RUzoPOgl_65Q&q=la","https://www.google.com/maps?cid=10730810214745848403",-6.9153196,107.6790073,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPH_BsXJwSMG5C0vbHX8uW1-gfOiAD-ndo6woBG",*,"0x2e68dd4fc97471c5:0x94eb7f093a0f3a53","ChIJxXF0yU_daC4RUzoPOgl_65Q"
"Gwash Laundry Express Cingised",*,"Jl. Cingised, Cisaranten Endah, Kec. Arcamanik, Kota Bandung, Jawa Barat 40293","Jl. Cingised","Cisaranten Endah","Binatu","Asia/Jakarta",*,"0811-2346-164","0811-2346-164, +62 811-2346-164","YES",22,5,"https://search.google.com/local/reviews?placeid=ChIJT1iypsfDaC4RgnLk562gXgY&q=la","https://www.google.com/maps?cid=458980880818664066",-6.9276909,107.6713838,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipN5jw500fiwLnFZK5xS5fLb5bHSLQ3Y5qXGnlr7",4.5898088081866406E+17,"0x2e68c3c7a6b2584f:0x65ea0ade7e47282","ChIJT1iypsfDaC4RgnLk562gXgY"
"Matahari Laundry & Dry Clean",*,"Jl. Pacuan Kuda I No.75, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 40","Jl. Pacuan Kuda I No.75","Sukamiskin","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJIYaEI1zdaC4Rc4iDDWNc9lc&q=la","https://www.google.com/maps?cid=6338355106068793459",-6.9086707999999994,107.6753595,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yxZqq_5KraZ7hqcAr",*,"0x2e68dd5c23848621:0x57f65c630d838873","ChIJIYaEI1zdaC4Rc4iDDWNc9lc"
"DIATAMA LAUNDRY",*,"Jl. Cisaranten Kulon No.88, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, Jawa","Jl. Cisaranten Kulon No.88","Cisaranten Kulon","Binatu","Asia/Jakarta",*,"0858-5194-0007","0858-5194-0007, +62 858-5194-0007","YES",11,5,"https://search.google.com/local/reviews?placeid=ChIJibjAGsTDaC4R-U9A158HduI&q=la","https://www.google.com/maps?cid=16318238682916081657",-6.9285665,107.6819534,,,"Sabtu: [08.00-17.00], Minggu: [Tutup], Senin: [08.00-17.00], Selasa: [08.00-17.0","https://lh5.googleusercontent.com/p/AF1QipMFq9MF6uV4u5W47M0x-7l1JcqaZFn5fq1Gq6JZ",*,"0x2e68c3c41ac0b889:0xe276079fd7404ff9","ChIJibjAGsTDaC4R-U9A158HduI"
"Rifa Laundry",*,"3M7H+WF8, Jl. Cisaranten Kulon, Cisaranten Kulon, Kec. Arcamanik, Kota Bandung, ","3M7H+WF8","Jl. Cisaranten Kulon","Binatu","Asia/Jakarta",*,"(022) 7565743","(022) 7565743, +62 22 7565743","NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJObg7jq_CaC4Rn57OLPzUA_k&q=la","https://www.google.com/maps?cid=17943419519922773663",-6.9352193,107.67870149999999,,,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhFlRKg6s88BzCeU3ybkzmX9ycvtU_XW",*,"0x2e68c2af8e3bb839:0xf903d4fc2cce9e9f","ChIJObg7jq_CaC4Rn57OLPzUA_k"
"Raja Gosok",*,"Jl. Purbalarang No.91, Sukamiskin, Kec. Arcamanik, Kota Bandung, Jawa Barat 4029","Jl. Purbalarang No.91","Sukamiskin","Layanan Binatu","Asia/Jakarta",*,"0812-2006-6268","0812-2006-6268, +62 812-2006-6268","YES",33,4.6,"https://search.google.com/local/reviews?placeid=ChIJEQBKtlrdaC4RFsSiQqLTnRE&q=la","https://www.google.com/maps?cid=1269403363844473878",-6.9134284,107.68014529999999,,,"Sabtu: [07.30-20.00], Minggu: [07.30-20.00], Senin: [07.30-20.00], Selasa: [07.3","https://lh5.googleusercontent.com/p/AF1QipM-i0pemmL-Y3n1lxzjVyl2yE-T6PN1Pn0qLn55",*,"0x2e68dd5ab64a0011:0x119dd3a242a2c416","ChIJEQBKtlrdaC4RFsSiQqLTnRE"
"Wash n Dry Laundromat",*,"Jl. Caringin No.134A, Babakan Ciparay, Kec. Babakan Ciparay, Kota Bandung, Jawa ","Jl. Caringin No.134A","Babakan Ciparay","Layanan Binatu","Asia/Jakarta",*,"0812-2321-2908","0812-2321-2908, +62 812-2321-2908","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJF4nlA9zpaC4RxzgyTywH-1M&q=la","https://www.google.com/maps?cid=6051438411191040199",-6.9447171999999995,107.5816522,"https://www.washndrylaundro.com/","washndrylaundro.com","Sabtu: [07.00-20.00], Minggu: [08.00-18.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOOYOL9VbCtKxv0T1rv8izrOmldy1Q8_KKzqme6",*,"0x2e68e9dc03e58917:0x53fb072c4f3238c7","ChIJF4nlA9zpaC4RxzgyTywH-1M"
"Day By Day Laundry",*,"Jl. Babakan Ciparay No.215, Babakan Ciparay, Kec. Bojongloa Kaler, Kota Bandung,","Jl. Babakan Ciparay No.215","Babakan Ciparay","Binatu Cucian Kering","Asia/Jakarta",*,"0812-2352-0074","0812-2352-0074, +62 812-2352-0074","NO",7,4.6,"https://search.google.com/local/reviews?placeid=ChIJyW31NK7oaC4RbQ-gL0cyJYE&q=la","https://www.google.com/maps?cid=9305899486354083693",-6.9384957,107.5829117,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOM2waybGBeowVFvPmovtTK9E4oaJxp5oaZ_PRY",*,"0x2e68e8ae34f56dc9:0x812532472fa00f6d","ChIJyW31NK7oaC4RbQ-gL0cyJYE"
"D4 LAUNDRY",*,"Jl. Babakan Ciparay No.132, Sukahaji, Kec. Babakan Ciparay, Kota Bandung, Jawa B","Jl. Babakan Ciparay No.132","Sukahaji","Binatu","Asia/Jakarta",*,"0895-1771-3111","0895-1771-3111, +62 895-1771-3111","YES",50,4.3,"https://search.google.com/local/reviews?placeid=ChIJ_y7qjpPpaC4ROPE-szzXRTQ&q=la","https://www.google.com/maps?cid=3766653319070544184",-6.9331406,107.5846818,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipNR5TJA2qW5KGDhpik1rtgrP9M6kLucLjfI4vVC",*,"0x2e68e9938eea2eff:0x3445d73cb33ef138","ChIJ_y7qjpPpaC4ROPE-szzXRTQ"
"Flass Laundry Caringin Bandung",*,"Jl. Caringin No.118, Babakan Ciparay, Kec. Babakan Ciparay, Kota Bandung, Jawa B","Jl. Caringin No.118","Babakan Ciparay","Binatu","Asia/Jakarta",*,"0813-9003-0038","0813-9003-0038, +62 813-9003-0038","YES",21,4.1,"https://search.google.com/local/reviews?placeid=ChIJ-3R5Bi7paC4RldOcKHZRu9k&q=la","https://www.google.com/maps?cid=15689223294804611989",-6.9451377999999995,107.58258649999999,"https://wa.me/6281390030038","wa.me","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPg3k_w8nsMXhy5ishanP7zLlsONTVAnc6H0DID",*,"0x2e68e92e067974fb:0xd9bb5176289cd395","ChIJ-3R5Bi7paC4RldOcKHZRu9k"
"Laundry Papa Caringin",*,"Jl. Caringin, Babakan, Kec. Babakan Ciparay, Kota Bandung, Jawa Barat 40223","Jl. Caringin","Babakan","Binatu","Asia/Jakarta",*,,,"YES",31,4.4,"https://search.google.com/local/reviews?placeid=ChIJ7RZ7-pfvaC4RjE71mx7Tp3o&q=la","https://www.google.com/maps?cid=8838264922156912268",-6.9435044999999995,107.573152,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipN6v5wfzYchNTW_-o0_BtcpuSaTe1gcbjQA7p2I",*,"0x2e68ef97fa7b16ed:0x7aa7d31e9bf54e8c","ChIJ7RZ7-pfvaC4RjE71mx7Tp3o"
"Green Laundry",*,"Jl. Babakan Ciparay No.332, Babakan Ciparay, Kec. Bojongloa Kaler, Kota Bandung,","Jl. Babakan Ciparay No.332","Babakan Ciparay","Binatu","Asia/Jakarta",*,,,"NO",30,3.7,"https://search.google.com/local/reviews?placeid=ChIJrQgfPLfoaC4RHglg2qU_2eQ&q=la","https://www.google.com/maps?cid=16490281492159662366",-6.945678,107.584267,,,"Sabtu: [06.30-19.00], Minggu: [06.30-19.00], Senin: [06.30-19.00], Selasa: [06.3","https://lh5.googleusercontent.com/p/AF1QipNOClmjqHQcwkyPfpEzCbFlYh3wpWJSuP4YmhMJ",*,"0x2e68e8b73c1f08ad:0xe4d93fa5da60091e","ChIJrQgfPLfoaC4RHglg2qU_2eQ"
"Rena Laundry",*,"Jl cibolerang 219 margasuka rt 001/008, Margasuka, Kec. Babakan Ciparay, Kota Ba","Jl cibolerang 219 margasuka rt 001/008","Margasuka","Binatu","Asia/Jakarta",*,"0895-3728-29922","0895-3728-29922, +62 895-3728-29922","YES",16,4.8,"https://search.google.com/local/reviews?placeid=ChIJy7hQ2uvvaC4Rktd_0eWmqAY&q=la","https://www.google.com/maps?cid=479816866307495826",-6.949885999999999,107.570219,"https://g.co/kgs/UN13kn","g.co","Sabtu: [08.00-22.00], Minggu: [08.00-22.00], Senin: [08.00-22.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipMIsyKqjnIHuWHqeTob5R2EIpTrMuQmNxNJtqh5",4.798168663074958E+17,"0x2e68efebda50b8cb:0x6a8a6e5d17fd792","ChIJy7hQ2uvvaC4Rktd_0eWmqAY"
"Cai-Clean Laundry",*,"Jl. Margajaya I Komplek Cibolerang Indah No.10, RT.01/RW.05, Margahayu Utara, Ke","Jl. Margajaya I Komplek Cibolerang Indah No.10","RT.01/RW.05, Margahayu Utara","Jasa Pembersihan","Asia/Jakarta",*,,,"NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJ3aFtoMroaC4RaHY2FXlCgQA&q=la","https://www.google.com/maps?cid=36383359810041448",-6.950158999999999,107.57558,,,,"https://lh5.googleusercontent.com/p/AF1QipOAZbWQziSPF6YoHTGEbW8LlL8nRp5znZV_BzBp",3.638335981004145E+16,"0x2e68e8caa06da1dd:0x81427915367668","ChIJ3aFtoMroaC4RaHY2FXlCgQA"
"Bubbles Laundry",*,"Jl. Caringin No.32, Babakan, Kec. Bojongloa Kaler, Kota Bandung, Jawa Barat 4022","Jl. Caringin No.32","Babakan","Layanan Binatu","Asia/Jakarta",*,"0851-7508-9982","0851-7508-9982, +62 851-7508-9982","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJ19OOyQ_paC4RiZ06E82NIw4&q=la","https://www.google.com/maps?cid=1018813852646284681",-6.9464767,107.58684249999999,,,"Sabtu: [07.00-19.00], Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNnYbjLFTIFkQuMErzivvT5fBFinuRcyok2BCze",*,"0x2e68e90fc98ed3d7:0xe238dcd133a9d89","ChIJ19OOyQ_paC4RiZ06E82NIw4"
"Warung laundry express",*,"Jl. Raya Kopo Gg. A. Sutisna No.34, Cirangrang, Kec. Babakan Ciparay, Kota Bandu","Jl. Raya Kopo Gg. A. Sutisna No.34","Cirangrang","Layanan Binatu","Asia/Jakarta",*,"0823-1818-9458","0823-1818-9458, +62 823-1818-9458","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJKwt4dwDpaC4Rc-6vQXtE28U&q=la","https://www.google.com/maps?cid=14257064341545152115",-6.9530594,107.5853789,,,,"https://lh5.googleusercontent.com/p/AF1QipOZUEdpQnKwIaLZ7z-Xf7YC9ySF4DbbEMpolqbr",*,"0x2e68e90077780b2b:0xc5db447b41afee73","ChIJKwt4dwDpaC4Rc-6vQXtE28U"
"Sorcha Laundry Batununggal",*,"Jl. Suka Ati Raya No.14, Pasirluyu, Kec. Regol, Kota Bandung, Jawa Barat 40254","Jl. Suka Ati Raya No.14","Pasirluyu","Binatu","Asia/Jakarta",*,"0811-1111-2731","0811-1111-2731, +62 811-1111-2731","YES",660,4.9,"https://search.google.com/local/reviews?placeid=ChIJK__bE0PpaC4RJ96m47T4EDc&q=la","https://www.google.com/maps?cid=3967944727510572583",-6.9519163,107.6215393,"http://sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPXG_bBV3B315VLljj40mGnU3h0hK7c7zrNLkTY",*,"0x2e68e94313dbff2b:0x3710f8b4e3a6de27","ChIJK__bE0PpaC4RJ96m47T4EDc"
"aQualis Laundry & Green Dry Clean - Griya Yogya Batu Nunggal",*,"Jl. Batununggal Indah Raya Griya No.1 No. 21, Batununggal, Kec. Batununggal, Kot","Jl. Batununggal Indah Raya Griya No.1 No. 21","Batununggal","Layanan Binatu","Asia/Jakarta",*,"0812-2408-8804","0812-2408-8804, +62 812-2408-8804","YES",80,4.9,"https://search.google.com/local/reviews?placeid=ChIJyTh0T63paC4RsPgn3f6i-LE&q=la","https://www.google.com/maps?cid=12824179154453264560",-6.9532962,107.6279055,"http://www.aqualisfabricare.com/","aqualisfabricare.com","Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipPFprZ-vl05mB0i5qGwx5lCBjE3mJzg6f0ZQRqj",*,"0x2e68e9ad4f7438c9:0xb1f8a2fedd27f8b0","ChIJyTh0T63paC4RsPgn3f6i-LE"
"Click Pick Laundry - Laundry antar jemput Batununggal",*,"Jl. Batu Indah VI No.27A, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa Ba","Jl. Batu Indah VI No.27A","Batununggal","Layanan Binatu, Jasa Pembersih Karpet, Binatu Cucian Kering, Binatu, Jasa Semir ","Asia/Jakarta",*,"0877-9777-3131","0877-9777-3131, +62 877-9777-3131","YES",23,4.8,"https://search.google.com/local/reviews?placeid=ChIJ01QiC8TpaC4RjWL5hfMCZXE&q=la","https://www.google.com/maps?cid=8170940343881654925",-6.954141099999999,107.6332082,"https://www.instagram.com/clickpicklaundry/","instagram.com","Sabtu: [07.00-17.00], Minggu: [Tutup], Senin: [07.00-17.00], Selasa: [07.00-17.0","https://lh5.googleusercontent.com/p/AF1QipM0tInW8kuCrD1O4FBF1jVoudFrTB06gGbm7p9Q",*,"0x2e68e9c40b2254d3:0x716502f385f9628d","ChIJ01QiC8TpaC4RjWL5hfMCZXE"
"Laundry Zone Batununggal",*,"Jl. Batununggal Indah Raya No.65, Batununggal, Kec. Bandung Kidul, Kota Bandung,","Jl. Batununggal Indah Raya No.65","Batununggal","Layanan Binatu, Binatu Cucian Kering, Binatu","Asia/Jakarta",*,"0896-3045-6868","0896-3045-6868, +62 896-3045-6868","YES",58,4.9,"https://search.google.com/local/reviews?placeid=ChIJVwO2VtbpaC4RM0rQGbRBHWo&q=la","https://www.google.com/maps?cid=7646339984127969843",-6.9532221,107.6249002,"https://laundryzone.id/","laundryzone.id","Sabtu: [07.30-18.00], Minggu: [07.30-18.00], Senin: [07.30-18.00], Selasa: [07.3","https://lh5.googleusercontent.com/p/AF1QipN4O8lSE4-iglSBSkbeVqK65mZEEm9y2VSUV8Qx",*,"0x2e68e9d656b60357:0x6a1d41b419d04a33","ChIJVwO2VtbpaC4RM0rQGbRBHWo"
"Raundry Laundry",*,"Jl. Sekelimus Utara No.103, Batununggal, Kec. Bandung Kidul, Kota Bandung, Jawa ","Jl. Sekelimus Utara No.103","Batununggal","Layanan Binatu","Asia/Jakarta",*,"0817-388-172","0817-388-172, +62 817-388-172","YES",23,4.7,"https://search.google.com/local/reviews?placeid=ChIJnfN0-kPoaC4RtrY2_LTzkxo&q=la","https://www.google.com/maps?cid=1915142225213699766",-6.952714299999999,107.6386862,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipPsdC__2dcKypmpQbuG6XhqUNwJog40FaHM4Emv",*,"0x2e68e843fa74f39d:0x1a93f3b4fc36b6b6","ChIJnfN0-kPoaC4RtrY2_LTzkxo"
"Fresh Clean Laundry Bandung",*,"Jl. Cijawura Hilir No.14, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287","Jl. Cijawura Hilir No.14","Cijaura","Binatu","Asia/Jakarta",*,"0896-5662-3999","0896-5662-3999, +62 896-5662-3999","YES",77,4.9,"https://search.google.com/local/reviews?placeid=ChIJmSGkAB7paC4RveW4jZrNiK8&q=la","https://www.google.com/maps?cid=12648585617156400573",-6.9615855,107.6580182,"http://freshcleanlaundrybandung.blogspot.com/","freshcleanlaundrybandung.blogspot.com","Sabtu: [07.00-19.00], Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNUIlioobRgeJ2Yf6NLOpApldnZ-usdd64b27oQ",*,"0x2e68e91e00a42199:0xaf88cd9a8db8e5bd","ChIJmSGkAB7paC4RveW4jZrNiK8"
"Briwash Laundry Express - Mekarwangi",*,"Jl. Mekar Puspita No.39 B, Cibaduyut, Kec. Bojongloa Kidul, Kota Bandung, Jawa B","Jl. Mekar Puspita No.39 B","Cibaduyut","Layanan Binatu","Asia/Jakarta",*,"0851-7971-6134","0851-7971-6134, +62 851-7971-6134","YES",436,4.9,"https://search.google.com/local/reviews?placeid=ChIJtW-R8DDpaC4RIYcwDk0MVvc&q=la","https://www.google.com/maps?cid=17822446100455393057",-6.9515274,107.5983547,"https://briwash.id/","briwash.id","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMPABZ76rmC3qKIEAfzIc2_c6xuwS15J0sbscNA",*,"0x2e68e930f0916fb5:0xf7560c4d0e308721","ChIJtW-R8DDpaC4RIYcwDk0MVvc"
"Premium & Hygienic Laundry (P H Laundry) l Kota Bandung",*,"Jl. RD Rangga Kencana No.5, Mekarwangi, Kec. Bojongloa Kidul, Kota Bandung, Jawa","Jl. RD Rangga Kencana No.5","Mekarwangi","Layanan Binatu, Binatu Cucian Kering, Binatu","Asia/Jakarta",*,"0878-1110-7999","0878-1110-7999, +62 878-1110-7999","YES",147,4.8,"https://search.google.com/local/reviews?placeid=ChIJ9cUKcTnpaC4Rg6jMvCHLzm4&q=la","https://www.google.com/maps?cid=7984542535136356483",-6.952946,107.59970159999999,"https://premium-hygienic-laundry-p-h-laundry.business.site/?utm_source=gmb&utm_m","business.site","Sabtu: [08.00-18.00], Minggu: [Tutup], Senin: [08.00-18.30], Selasa: [08.00-18.3","https://lh5.googleusercontent.com/p/AF1QipPHj--lmc3W6sL9WZ2dLANAuPq8VaCWCYjdddJu",*,"0x2e68e939710ac5f5:0x6ececb21bccca883","ChIJ9cUKcTnpaC4Rg6jMvCHLzm4"
"Sorcha Laundry Buah Batu (Laundry Antar Jemput Bandung)",*,"Jl. Jati Indah Raya No.24, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 402","Jl. Jati Indah Raya No.24","Turangga","Binatu","Asia/Jakarta",*,"0851-7317-4898","0851-7317-4898, +62 851-7317-4898","YES",554,5,"https://search.google.com/local/reviews?placeid=ChIJzRSfTw7paC4RT_nTooYbfUY&q=la","https://www.google.com/maps?cid=5079246219815156047",-6.9442632,107.6349072,"https://www.sorchalaundry.com/outlet-kami/sorcha-buah-batu-laundry-antar-jemput-","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPa3BFBbDOfkXlWqxN4sMEPENJKgpl7Xf2d8NpZ",*,"0x2e68e90e4f9f14cd:0x467d1b86a2d3f94f","ChIJzRSfTw7paC4RT_nTooYbfUY"
"Sorcha Laundry Kosambi (Laundry Antar Jemput Bandung)",*,"Jl. Samoja No.8, Samoja, Kec. Batununggal, Kota Bandung, Jawa Barat 40273","Jl. Samoja No.8","Samoja","Binatu","Asia/Jakarta",*,"0811-1111-2731","0811-1111-2731, +62 811-1111-2731","YES",475,4.9,"https://search.google.com/local/reviews?placeid=ChIJ5aFT3SnnaC4R0TlKawzcNQ4&q=la","https://www.google.com/maps?cid=1023966436194400721",-6.9216169999999995,107.6267069,"https://www.sorchakosambi.com/","sorchakosambi.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipOp0BZc1bB7-ykpm2H7-MeDtd2gc55jfBnD5rl_",*,"0x2e68e729dd53a1e5:0xe35dc0c6b4a39d1","ChIJ5aFT3SnnaC4R0TlKawzcNQ4"
"Laundry The Daily wash Cijerah",*,"Jl. Cijerah Kulon No.6, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40","Jl. Cijerah Kulon No.6","Cijerah","Binatu","Asia/Jakarta",*,"0812-9931-9537","0812-9931-9537, +62 812-9931-9537","NO",56,4.9,"https://search.google.com/local/reviews?placeid=ChIJR6-kIB7laC4RlizUmgghEdY&q=la","https://www.google.com/maps?cid=15425146519561710742",-6.9262947,107.56417549999999,,,,"https://lh5.googleusercontent.com/p/AF1QipNna3Pbhu3zxzAOYdJSXDWKvId2aIQahWZ_C5bC",*,"0x2e68e51e20a4af47:0xd61121089ad42c96","ChIJR6-kIB7laC4RlizUmgghEdY"
"iLaund Digital Laundry",*,"Depan PT SU, Jl. Gempol Sari No.129, Gempolsari, Kec. Bandung Kulon, Kota Bandun","Depan PT SU","Jl. Gempol Sari No.129","Binatu","Asia/Jakarta",*,,,"YES",69,4.8,"https://search.google.com/local/reviews?placeid=ChIJG4LqzUnlaC4RHmN_5XShMMA&q=la","https://www.google.com/maps?cid=13848746377602884382",-6.9291782,107.55672639999999,,,"Sabtu: [09.00-20.00], Minggu: [09.00-20.00], Senin: [09.00-20.00], Selasa: [09.0","https://lh5.googleusercontent.com/p/AF1QipNtc9U8uld3b5okiysNjRfme9R4aIH-0YrDojz1",*,"0x2e68e549cdea821b:0xc030a174e57f631e","ChIJG4LqzUnlaC4RHmN_5XShMMA"
"Kuma Laundry Melong Asih",*,"Jl. Melong Asih No.70, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 402","Jl. Melong Asih No.70","Cijerah","Layanan Binatu","Asia/Jakarta",*,"0897-6438-585","0897-6438-585, +62 897-6438-585","YES",16,4.9,"https://search.google.com/local/reviews?placeid=ChIJP2rdi0nlaC4RXK1rERnPOoM&q=la","https://www.google.com/maps?cid=9456098074191179100",-6.9193396,107.5658364,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMWE2fOST3XBVwz-o69R8hldGCIS1xEWWAP4io9",*,"0x2e68e5498bdd6a3f:0x833acf19116bad5c","ChIJP2rdi0nlaC4RXK1rERnPOoM"
"fast to clean Laundry",*,"Blok cibiuk No.166, Cijerah, Kec. Bandung Kulon, Kota Bandung, Jawa Barat 40531","Blok cibiuk No.166","Cijerah","Binatu Cucian Kering","Asia/Jakarta",*,"0821-1821-6988","0821-1821-6988, +62 821-1821-6988","YES",*,*,,"https://www.google.com/maps?cid=3995448530078849232",-6.9248179,107.566874,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipMLdbQzbx1WFe4307sjG9QLH3_JghwW-PkVL6fr",*,"0x2e68e5e01839f111:0x3772af44f1b4d8d0","ChIJEfE5GODlaC4R0Ni08USvcjc"
"Hello Laundry Holis - Bandung",*,"Jl. Taman Holis Indah No.F1 - 4, Cigondewah Rahayu, Kec. Bandung Kulon, Kota Ban","Jl. Taman Holis Indah No.F1 - 4","Cigondewah Rahayu","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0895-3436-20011","0895-3436-20011, +62 895-3436-20011","YES",12,5,"https://search.google.com/local/reviews?placeid=ChIJWcHssjLvaC4RfmIY_Kzjlfg&q=la","https://www.google.com/maps?cid=17912473425039352446",-6.944446,107.56238239999999,"https://www.instagram.com/hellolaundrybdg?igsh=MjRvNmZjcXNmNzVu","instagram.com","Sabtu: [07.30-16.30], Minggu: [Tutup], Senin: [06.00-19.00], Selasa: [06.00-19.0","https://lh5.googleusercontent.com/p/AF1QipOE9LJA1fN3sBAmnKNlcavzWnuTkwRXyU6NYMav",*,"0x2e68ef32b2ecc159:0xf895e3acfc18627e","ChIJWcHssjLvaC4RfmIY_Kzjlfg"
"Laundryklin Sudirman ( Laundry Antar Jemput Bandung)",*,"Jl. Jend. Sudirman No.486, Ciroyom, Kec. Andir, Kota Bandung, Jawa Barat 40182","Jl. Jend. Sudirman No.486","Ciroyom","Layanan Binatu","Asia/Jakarta",*,"0851-7335-8871","0851-7335-8871, +62 851-7335-8871","YES",151,4.8,"https://search.google.com/local/reviews?placeid=ChIJeyjbcZDnaC4RwCpbF3sZSoM&q=la","https://www.google.com/maps?cid=9460401983708670656",-6.918552099999999,107.586449,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMUOc9jYX0x4nRX5Q90qMlL0ZnPNoE3KW3boGeo",*,"0x2e68e79071db287b:0x834a197b175b2ac0","ChIJeyjbcZDnaC4RwCpbF3sZSoM"
