"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Sahabat laundry",*,"Jl. Pimpinan No.141a, Sei Kera Hilir I, Kec. Medan Perjuangan, Kota Medan, Sumat","Jl. Pimpinan No.141a","Sei Kera Hilir I","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJT4nfUNExMTARbNEw54ZxgNQ&q=la","https://www.google.com/maps?cid=15312363557277978988",3.6017702999999996,98.7051348,*,*,,"https://lh5.googleusercontent.com/p/AF1QipMeGBZiDlrn1IMqROaOT9vkeRRIzklNPASaBMSs",*,"0x303131d150df894f:0xd4807186e730d16c","ChIJT4nfUNExMTARbNEw54ZxgNQ"
"Noda Laundry Medan (Wet Cleaning & Dry Cleaning)",*,"Jl. Padang Golf No.10, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utar","Jl. Padang Golf No.10","Suka Damai","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0857-6076-2519","0857-6076-2519, +62 857-6076-2519","YES",212,4.8,"https://search.google.com/local/reviews?placeid=ChIJZab2DYsxMTARRik1nh-KByg&q=la","https://www.google.com/maps?cid=2884425954756995398",3.5566107999999996,98.6812547,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOpuqhaH2hjsiHZrLMnt5oHw6rspTLWKLDUEQxH",*,"0x3031318b0df6a665:0x28078a1f9e352946","ChIJZab2DYsxMTARRik1nh-KByg"
"Saniah Laundry",*,"Jl. S. Parman No.53, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Ut","Jl. S. Parman No.53","Petisah Tengah","Layanan Binatu","Asia/Jakarta",*,"0819-0608-6668","0819-0608-6668, +62 819-0608-6668","YES",59,4.6,"https://search.google.com/local/reviews?placeid=ChIJYckhnd8xMTAR5zTmjRgDIn0&q=la","https://www.google.com/maps?cid=9016772807943927015",3.5906851,98.6702092,*,*,"Minggu: [09.00-19.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOAVgqvFv7NsIpWwnAkMsDx17TEnQVpy193T6IM",*,"0x303131df9d21c961:0x7d2203188de634e7","ChIJYckhnd8xMTAR5zTmjRgDIn0"
"Laundry Express Hijrah Laundry Medan",*,"Jl. Sekip No.66, Sekip, Kec. Medan Petisah, Kota Medan, Sumatera Utara 20118","Jl. Sekip No.66","Sekip","Layanan Binatu","Asia/Jakarta",*,"0822-8263-9035","0822-8263-9035, +62 822-8263-9035","YES",25,4.8,"https://search.google.com/local/reviews?placeid=ChIJdxQvn10xMTARfMEKUQG2jZ0&q=la","https://www.google.com/maps?cid=11352930352441770364",3.5984349,98.6638641,*,*,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://lh5.googleusercontent.com/p/AF1QipOpJMat5I9T6wdUivO0dKbN0Qx-D7lgesKeuBOp",*,"0x3031315d9f2f1477:0x9d8db601510ac17c","ChIJdxQvn10xMTARfMEKUQG2jZ0"
"Megoria Laundry & Dry Cleaning",*,"Jl. KH. Zainul Arifin No.140, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Su","Jl. KH. Zainul Arifin No.140","Petisah Tengah","Layanan Binatu","Asia/Jakarta",*,"(061) 4511917","(061) 4511917, +62 61 4511917","NO",21,4.6,"https://search.google.com/local/reviews?placeid=ChIJ4YcMbNIxMTAR1SJ4pFWuNJk&q=la","https://www.google.com/maps?cid=11039640269446718165",3.5839562,98.6700898,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhESiSV-TgtjgMAMhFixBsQ56I0sk4P7",*,"0x303131d26c0c87e1:0x9934ae55a47822d5","ChIJ4YcMbNIxMTAR1SJ4pFWuNJk"
"Washio Laundry",*,"Jl. Rotan No.55 B, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera Utar","Jl. Rotan No.55 B","Petisah Tengah","Binatu","Asia/Jakarta",*,"(061) 88817927","(061) 88817927, +62 61 88817927","NO",10,4.7,"https://search.google.com/local/reviews?placeid=ChIJiy-aLNExMTARay1jRrT59kY&q=la","https://www.google.com/maps?cid=5113548979596111211",3.5876810999999997,98.6656679,*,*,"Minggu: [08.00-18.00], Senin: [08.00-18.00], Selasa: [08.00-18.00], Rabu: [08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHKcWkfixELbZuV6uHfbf5PVfFNaAUl",*,"0x303131d12c9a2f8b:0x46f6f9b446632d6b","ChIJiy-aLNExMTARay1jRrT59kY"
"Laundry The Daily Wash Gatsu",*,"Jl. Gatot Subroto No.123, RT.02, Petisah Tengah, Kec. Medan Petisah, Kota Medan,","Jl. Gatot Subroto No.123","RT.02, Petisah Tengah","Layanan Binatu","Asia/Jakarta",*,,,"NO",24,4.8,"https://search.google.com/local/reviews?placeid=ChIJ0278HQgxMTARfChMw80RykI&q=la","https://www.google.com/maps?cid=4812678727241312380",3.5922782,98.6705593,*,*,,"https://lh5.googleusercontent.com/p/AF1QipNXUoLjmYRJ4yaXHlJErm1pO2elalRT32eMMTs-",*,"0x303131081dfc6ed3:0x42ca11cdc34c287c","ChIJ0278HQgxMTARfChMw80RykI"
"Chuchi One Stop Laundry",*,"Jl. K.H. Wahid Hasyim No.126 Simpang Barat, Sei Sikambing D, Kec. Medan Petisah,","Jl. K.H. Wahid Hasyim No.126 Simpang Barat","Sei Sikambing D","Binatu","Asia/Jakarta",*,"0823-6905-7444","0823-6905-7444, +62 823-6905-7444","YES",10,4.9,"https://search.google.com/local/reviews?placeid=ChIJb2c7TyguMTARjnyMhAg21vQ&q=la","https://www.google.com/maps?cid=17642348000481934478",3.5886666,98.6582679,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipN8opiOUsJHJ0kmMQU8Ecna5kSaIn6mV-I9gXKb",*,"0x30312e284f3b676f:0xf4d63608848c7c8e","ChIJb2c7TyguMTARjnyMhAg21vQ"
"Davindo Laundry & Dry Clean",*,"HMP9+4MH, Jl. Taruma, Petisah Tengah, Kec. Medan Petisah, Kota Medan, Sumatera U","HMP9+4MH","Jl. Taruma","Layanan Binatu","Asia/Jakarta",*,"(061) 4515042","(061) 4515042, +62 61 4515042","NO",11,4.6,"https://search.google.com/local/reviews?placeid=ChIJSUVLk9ExMTARQJgc_Xhmh5Q&q=la","https://www.google.com/maps?cid=10702635709297891392",3.5853165999999996,98.6692212,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhFRfow7mulmcHZEbDzd51tKpqSnIIiL",*,"0x303131d1934b4549:0x94876678fd1c9840","ChIJSUVLk9ExMTARQJgc_Xhmh5Q"
"Laundry AMANAH VIP 1 jam an siap, free antar jemput, Medan",*,"Jl. Durung No.171, Sidorejo Hilir, Kec. Medan Tembung, Kota Medan, Sumatera Utar","Jl. Durung No.171","Sidorejo Hilir","Layanan Binatu","Asia/Jakarta",*,"0812-8759-854","0812-8759-854, +62 812-8759-854","YES",82,4.8,"https://search.google.com/local/reviews?placeid=ChIJ7Xl0elsxMTAR4zSa283mYd4&q=la","https://www.google.com/maps?cid=16024342720987935971",3.6093949,98.7032771,*,*,"Minggu: [09.00-22.00], Senin: [09.00-20.00], Selasa: [09.00-17.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipPumvIUsnpqXKcxlp-KukEx8RVzIT80Tt0ZlAzV",*,"0x3031315b7a7479ed:0xde61e6cddb9a34e3","ChIJ7Xl0elsxMTAR4zSa283mYd4"
"Kireiwash • Kirei Wash & Beyond - Medan",*,"Jl. Gatot Subroto No.104/60, Silalas, Kec. Medan Petisah, Kota Medan, Sumatera U","Jl. Gatot Subroto No.104/60","Silalas","Binatu","Asia/Jakarta",*,"0813-9999-7231","0813-9999-7231, +62 813-9999-7231","YES",10,5,"https://search.google.com/local/reviews?placeid=ChIJ4-HxN-IxMTARo5n9hxXcq6A&q=la","https://www.google.com/maps?cid=11577589252119959971",3.5920292999999996,98.6710177,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOczWL5f9IwUl2LPJprSwVkTTg9DNPgeYPVDV-G",*,"0x303131e237f1e1e3:0xa0abdc1587fd99a3","ChIJ4-HxN-IxMTARo5n9hxXcq6A"
"One Stop Laundry",*,"HM78+PC5, Jl. Starban, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 2","HM78+PC5","Jl. Starban","Layanan Binatu","Asia/Jakarta",*,"(061) 88812686","(061) 88812686, +62 61 88812686","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJvwvalm8xMTARWRGDhmQ338U&q=la","https://www.google.com/maps?cid=14258175850171273561",3.5642544,98.66611739999999,*,*,"Minggu: [Tutup], Senin: [09.00-20.00], Selasa: [09.00-20.00], Rabu: [09.00-20.00","https://lh5.googleusercontent.com/p/AF1QipPMnZeUgpaWWCFXSPGWwB-WMOd6ptzKRkoiYZE_",*,"0x3031316f96da0bbf:0xc5df376486831159","ChIJvwvalm8xMTARWRGDhmQ338U"
"Noda Laundry Medan (Wet Cleaning & Dry Cleaning)",*,"Jl. Padang Golf No.10, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utar","Jl. Padang Golf No.10","Suka Damai","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0857-6076-2519","0857-6076-2519, +62 857-6076-2519","YES",212,4.8,"https://search.google.com/local/reviews?placeid=ChIJZab2DYsxMTARRik1nh-KByg&q=la","https://www.google.com/maps?cid=2884425954756995398",3.5566107999999996,98.6812547,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOpuqhaH2hjsiHZrLMnt5oHw6rspTLWKLDUEQxH",*,"0x3031318b0df6a665:0x28078a1f9e352946","ChIJZab2DYsxMTARRik1nh-KByg"
"Lucky Laundry",*,"HM3H+582, Jl. Pipa II, Sari Rejo, Kec. Medan Polonia, Kota Medan, Sumatera Utara","HM3H+582","Jl. Pipa II","Binatu","Asia/Jakarta",*,"0822-7713-2626","0822-7713-2626, +62 822-7713-2626","NO",7,5,"https://search.google.com/local/reviews?placeid=ChIJwzKktBMwMTARzSFx3J5QEac&q=la","https://www.google.com/maps?cid=12038491922171503053",3.5528928,98.6782556,*,*,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5QWn21vXyuPU6Lc8D",*,"0x30313013b4a432c3:0xa711509edc7121cd","ChIJwzKktBMwMTARzSFx3J5QEac"
"XTRA WASH LAUNDRY & DRY CLEAN",*,"Jl. Mongonsidi No.76, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20","Jl. Mongonsidi No.76","Polonia","Layanan Binatu","Asia/Jakarta",*,"0813-9634-5540","0813-9634-5540, +62 813-9634-5540","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJ2dfxki8wMTARJI_1-PKDXwQ&q=la","https://www.google.com/maps?cid=315115578521390884",3.5714411,98.66955329999999,*,*,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ng-gB-ihVgJhgeO2S",3.151155785213909E+17,"0x3031302f92f1d7d9:0x45f83f2f8f58f24","ChIJ2dfxki8wMTARJI_1-PKDXwQ"
"JAYA LAUNDRY",*,"HM58+P97, Jl. Starban, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 2","HM58+P97","Jl. Starban","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJXzDaYtMxMTAREDS4bWX8ehM&q=la","https://www.google.com/maps?cid=1403711746442015760",3.5611485999999997,98.6660009,*,*,"Minggu: [09.00-22.00], Senin: [06.00-22.00], Selasa: [06.00-22.00], Rabu: [06.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OakKyAmy6nRFhdJ3L",*,"0x303131d362da305f:0x137afc656db83410","ChIJXzDaYtMxMTAREDS4bWX8ehM"
"Berkat Loundry 505 Gg. Berkat Starban Polonia",*,"HM48+WJH, Unnamed Road, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara ","HM48+WJH","Unnamed Road","Layanan Binatu","Asia/Jakarta",*,,,"NO",8,4.5,"https://search.google.com/local/reviews?placeid=ChIJG71UYawxMTAREj0DAa2ZME0&q=la","https://www.google.com/maps?cid=5562114508127943954",3.5573246,98.6666032,*,*,"Minggu: [09.00-17.00], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipOK5wj66xntsa_zy5kaa5z69Srx7gB8ITBrkpVp",*,"0x303131ac6154bd1b:0x4d3099ad01033d12","ChIJG71UYawxMTAREj0DAa2ZME0"
"Nice laundry & dry cleaning",*,"HMC7+QCG, Jl. Mongonsidi, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Uta","HMC7+QCG","Jl. Mongonsidi","Binatu","Asia/Jakarta",*,"0852-9688-1166","0852-9688-1166, +62 852-9688-1166","NO",8,4.6,"https://search.google.com/local/reviews?placeid=ChIJAbxTmCgwMTARaW3as4-qpEM&q=la","https://www.google.com/maps?cid=4874208230896201065",3.5719442999999997,98.6635925,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhH7KfqXx-R2k93MF-Q5GfLeBNvRTwwT",*,"0x303130289853bc01:0x43a4aa8fb3da6d69","ChIJAbxTmCgwMTARaW3as4-qpEM"
"TheWashPort Laundry Medan",*,"Jl. Jambi (simpang, Jl. Wahidin No.18C, Pandau Hulu I, Kec. Medan Kota, Kota Med","Jl. Jambi (simpang","Jl. Wahidin No.18C","Layanan Binatu","Asia/Jakarta",*,"(061) 4568029","(061) 4568029, +62 61 4568029","YES",21,5,"https://search.google.com/local/reviews?placeid=ChIJV58TzbExMTAR2NcxvuDkDeQ&q=la","https://www.google.com/maps?cid=16433042269259552728",3.5876732,98.6923387,*,*,"Minggu: [Tutup], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00-17.00","https://lh5.googleusercontent.com/p/AF1QipPdGpUxfJ2nROhBWzOw6E87iBWPdCJMDbdJOM6G",*,"0x303131b1cd139f57:0xe40de4e0be31d7d8","ChIJV58TzbExMTAR2NcxvuDkDeQ"
"Express Laundry",*,"Jl. Karya Bakti II No.68, Sari Rejo, Kec. Medan Polonia, Kota Medan, Sumatera Ut","Jl. Karya Bakti II No.68","Sari Rejo","Binatu Cucian Kering","Asia/Jakarta",*,,,"YES",3,5,"https://search.google.com/local/reviews?placeid=ChIJKT4reRcxMTARwP7UznPBWro&q=la","https://www.google.com/maps?cid=13428257942094020288",3.5440118999999997,98.6653195,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.59-20.00","https://lh5.googleusercontent.com/p/AF1QipPew70QCh80qZooFuBY9a66e5zQFi5xn36K6e-E",*,"0x30313117792b3e29:0xba5ac173ced4fec0","ChIJKT4reRcxMTARwP7UznPBWro"
"Jihan Laundry",*,"Jl. Teuku Cik Ditiro No.98 F, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumat","Jl. Teuku Cik Ditiro No.98 F","Madras Hulu","Layanan Binatu","Asia/Jakarta",*,"0852-7027-4111","0852-7027-4111, +62 852-7027-4111","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJ7wzRWdIxMTARFD9Cn9hkV88&q=la","https://www.google.com/maps?cid=14940521170372542228",3.5832129999999998,98.66906,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEfeLTPKXTG2YcCrU9VrfESO8KIMG9w",*,"0x303131d259d10cef:0xcf5764d89f423f14","ChIJ7wzRWdIxMTARFD9Cn9hkV88"
"One Stop Laundry",*,"HM78+PC5, Jl. Starban, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 2","HM78+PC5","Jl. Starban","Layanan Binatu","Asia/Jakarta",*,"(061) 88812686","(061) 88812686, +62 61 88812686","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJvwvalm8xMTARWRGDhmQ338U&q=la","https://www.google.com/maps?cid=14258175850171273561",3.5642544,98.66611739999999,*,*,"Minggu: [Tutup], Senin: [09.00-20.00], Selasa: [09.00-20.00], Rabu: [09.00-20.00","https://lh5.googleusercontent.com/p/AF1QipPMnZeUgpaWWCFXSPGWwB-WMOd6ptzKRkoiYZE_",*,"0x3031316f96da0bbf:0xc5df376486831159","ChIJvwvalm8xMTARWRGDhmQ338U"
"Noda Laundry Medan (Wet Cleaning & Dry Cleaning)",*,"Jl. Padang Golf No.10, Suka Damai, Kec. Medan Polonia, Kota Medan, Sumatera Utar","Jl. Padang Golf No.10","Suka Damai","Binatu, Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0857-6076-2519","0857-6076-2519, +62 857-6076-2519","YES",212,4.8,"https://search.google.com/local/reviews?placeid=ChIJZab2DYsxMTARRik1nh-KByg&q=la","https://www.google.com/maps?cid=2884425954756995398",3.5566107999999996,98.6812547,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipOpuqhaH2hjsiHZrLMnt5oHw6rspTLWKLDUEQxH",*,"0x3031318b0df6a665:0x28078a1f9e352946","ChIJZab2DYsxMTARRik1nh-KByg"
"Lucky Laundry",*,"HM3H+582, Jl. Pipa II, Sari Rejo, Kec. Medan Polonia, Kota Medan, Sumatera Utara","HM3H+582","Jl. Pipa II","Binatu","Asia/Jakarta",*,"0822-7713-2626","0822-7713-2626, +62 822-7713-2626","NO",7,5,"https://search.google.com/local/reviews?placeid=ChIJwzKktBMwMTARzSFx3J5QEac&q=la","https://www.google.com/maps?cid=12038491922171503053",3.5528928,98.6782556,*,*,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5QWn21vXyuPU6Lc8D",*,"0x30313013b4a432c3:0xa711509edc7121cd","ChIJwzKktBMwMTARzSFx3J5QEac"
"XTRA WASH LAUNDRY & DRY CLEAN",*,"Jl. Mongonsidi No.76, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 20","Jl. Mongonsidi No.76","Polonia","Layanan Binatu","Asia/Jakarta",*,"0813-9634-5540","0813-9634-5540, +62 813-9634-5540","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJ2dfxki8wMTARJI_1-PKDXwQ&q=la","https://www.google.com/maps?cid=315115578521390884",3.5714411,98.66955329999999,*,*,"Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.00-21.00], Rabu: [07.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ng-gB-ihVgJhgeO2S",3.151155785213909E+17,"0x3031302f92f1d7d9:0x45f83f2f8f58f24","ChIJ2dfxki8wMTARJI_1-PKDXwQ"
"JAYA LAUNDRY",*,"HM58+P97, Jl. Starban, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara 2","HM58+P97","Jl. Starban","Layanan Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJXzDaYtMxMTAREDS4bWX8ehM&q=la","https://www.google.com/maps?cid=1403711746442015760",3.5611485999999997,98.6660009,*,*,"Minggu: [09.00-22.00], Senin: [06.00-22.00], Selasa: [06.00-22.00], Rabu: [06.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OakKyAmy6nRFhdJ3L",*,"0x303131d362da305f:0x137afc656db83410","ChIJXzDaYtMxMTAREDS4bWX8ehM"
"Berkat Loundry 505 Gg. Berkat Starban Polonia",*,"HM48+WJH, Unnamed Road, Polonia, Kec. Medan Polonia, Kota Medan, Sumatera Utara ","HM48+WJH","Unnamed Road","Layanan Binatu","Asia/Jakarta",*,,,"NO",8,4.5,"https://search.google.com/local/reviews?placeid=ChIJG71UYawxMTAREj0DAa2ZME0&q=la","https://www.google.com/maps?cid=5562114508127943954",3.5573246,98.6666032,*,*,"Minggu: [09.00-17.00], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00","https://lh5.googleusercontent.com/p/AF1QipOK5wj66xntsa_zy5kaa5z69Srx7gB8ITBrkpVp",*,"0x303131ac6154bd1b:0x4d3099ad01033d12","ChIJG71UYawxMTAREj0DAa2ZME0"
"Nice laundry & dry cleaning",*,"HMC7+QCG, Jl. Mongonsidi, Anggrung, Kec. Medan Polonia, Kota Medan, Sumatera Uta","HMC7+QCG","Jl. Mongonsidi","Binatu","Asia/Jakarta",*,"0852-9688-1166","0852-9688-1166, +62 852-9688-1166","NO",8,4.6,"https://search.google.com/local/reviews?placeid=ChIJAbxTmCgwMTARaW3as4-qpEM&q=la","https://www.google.com/maps?cid=4874208230896201065",3.5719442999999997,98.6635925,*,*,"Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.00","https://lh3.googleusercontent.com/gps-proxy/ALd4DhH7KfqXx-R2k93MF-Q5GfLeBNvRTwwT",*,"0x303130289853bc01:0x43a4aa8fb3da6d69","ChIJAbxTmCgwMTARaW3as4-qpEM"
"TheWashPort Laundry Medan",*,"Jl. Jambi (simpang, Jl. Wahidin No.18C, Pandau Hulu I, Kec. Medan Kota, Kota Med","Jl. Jambi (simpang","Jl. Wahidin No.18C","Layanan Binatu","Asia/Jakarta",*,"(061) 4568029","(061) 4568029, +62 61 4568029","YES",21,5,"https://search.google.com/local/reviews?placeid=ChIJV58TzbExMTAR2NcxvuDkDeQ&q=la","https://www.google.com/maps?cid=16433042269259552728",3.5876732,98.6923387,*,*,"Minggu: [Tutup], Senin: [09.00-17.00], Selasa: [09.00-17.00], Rabu: [09.00-17.00","https://lh5.googleusercontent.com/p/AF1QipPdGpUxfJ2nROhBWzOw6E87iBWPdCJMDbdJOM6G",*,"0x303131b1cd139f57:0xe40de4e0be31d7d8","ChIJV58TzbExMTAR2NcxvuDkDeQ"
"Express Laundry",*,"Jl. Karya Bakti II No.68, Sari Rejo, Kec. Medan Polonia, Kota Medan, Sumatera Ut","Jl. Karya Bakti II No.68","Sari Rejo","Binatu Cucian Kering","Asia/Jakarta",*,,,"YES",3,5,"https://search.google.com/local/reviews?placeid=ChIJKT4reRcxMTARwP7UznPBWro&q=la","https://www.google.com/maps?cid=13428257942094020288",3.5440118999999997,98.6653195,*,*,"Minggu: [Tutup], Senin: [08.00-20.00], Selasa: [08.00-20.00], Rabu: [08.59-20.00","https://lh5.googleusercontent.com/p/AF1QipPew70QCh80qZooFuBY9a66e5zQFi5xn36K6e-E",*,"0x30313117792b3e29:0xba5ac173ced4fec0","ChIJKT4reRcxMTARwP7UznPBWro"
"Jihan Laundry",*,"Jl. Teuku Cik Ditiro No.98 F, Madras Hulu, Kec. Medan Polonia, Kota Medan, Sumat","Jl. Teuku Cik Ditiro No.98 F","Madras Hulu","Layanan Binatu","Asia/Jakarta",*,"0852-7027-4111","0852-7027-4111, +62 852-7027-4111","NO",2,5,"https://search.google.com/local/reviews?placeid=ChIJ7wzRWdIxMTARFD9Cn9hkV88&q=la","https://www.google.com/maps?cid=14940521170372542228",3.5832129999999998,98.66906,*,*,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhEfeLTPKXTG2YcCrU9VrfESO8KIMG9w",*,"0x303131d259d10cef:0xcf5764d89f423f14","ChIJ7wzRWdIxMTARFD9Cn9hkV88"
"Laundry Medan",*,"Jl. Pinang Baris Gg. Langgar No.26, Sunggal, Kec. Medan Sunggal, Kota Medan, Sum","Jl. Pinang Baris Gg. Langgar No.26","Sunggal","Binatu Cucian Kering, Layanan Binatu","Asia/Jakarta",*,"0853-6230-0075","0853-6230-0075, +62 853-6230-0075","YES",13,5,"https://search.google.com/local/reviews?placeid=ChIJHRs8VfouMTARjb2D46PS_Tw&q=la","https://www.google.com/maps?cid=4394900412722036109",3.5759361999999997,98.61007169999999,*,*,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://lh5.googleusercontent.com/p/AF1QipMTm1OXBG-3Q6vxVzD-IfEUp-V5BfHeHJ4Npgkw",*,"0x30312efa553c1b1d:0x3cfdd2a3e383bd8d","ChIJHRs8VfouMTARjb2D46PS_Tw"
"Nico Laundry",*,"Jl. Sunggal No.25, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera Uta","Jl. Sunggal No.25","Sei Sikambing B","Binatu Cucian Kering","Asia/Jakarta",*,"0852-0787-5911","0852-0787-5911, +62 852-0787-5911","YES",12,4.8,"https://search.google.com/local/reviews?placeid=ChIJGfSCJzQuMTARveC0ZjPYzl8&q=la","https://www.google.com/maps?cid=6903692994083610813",3.5865826999999997,98.64209,*,*,"Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.00-21.00], Rabu: [08.00","https://lh5.googleusercontent.com/p/AF1QipM5KOvU9hluBDjUm-a2ptCV6Lyk2SQowGM6hb3X",*,"0x30312e342782f419:0x5fced83366b4e0bd","ChIJGfSCJzQuMTARveC0ZjPYzl8"
"Kirana Laundry",*,"Jl. Sunggal No.19 D, Sei Sikambing B, Kec. Medan Sunggal, Kota Medan, Sumatera U","Jl. Sunggal No.19 D","Sei Sikambing B","Binatu","Asia/Jakarta",*,"0831-8195-0010","0831-8195-0010, +62 831-8195-0010","NO",5,5,"https://search.google.com/local/reviews?placeid=ChIJtX1F5iQvMTAR6wESXE6-ASE&q=la","https://www.google.com/maps?cid=2378391321989743083",3.5795654999999997,98.6321296,*,*,"Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka 24 jam], Rabu: [Buka ","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Tq18Ixg91h_Du6Dtq",*,"0x30312f24e6457db5:0x2101be4e5c1201eb","ChIJtX1F5iQvMTAR6wESXE6-ASE"
"Happy Laundry & Dry Clean",*,"HJG8+CJ9, Jalan, Sunggal, Medan Sunggal, Medan City, North Sumatra 20122","HJG8+CJ9","Jalan","Layanan Binatu","Asia/Jakarta",*,,,"NO",7,4.3,"https://search.google.com/local/reviews?placeid=ChIJcySPAqovMTARa4SROH1S2ww&q=la","https://www.google.com/maps?cid=926424846128219243",3.5760465999999997,98.6166082,*,*,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YVTTqcA3cqFi3usoV",9.264248461282193E+17,"0x30312faa028f2473:0xcdb527d3891846b","ChIJcySPAqovMTARa4SROH1S2ww"
